# x86 instruction set description version 0.2, 2023-03-05
# Based on Intel Instruction Set Reference #325383-078US, December 2022.
# https://golang.org/x/arch/x86/x86spec
"VORPS ymm1, ymm2, ymm3/m256","VORPS ymm3/m256, ymm2, ymm1","vorps ymm3/m256, ymm2, ymm1","VEX.256.0F 56 /r","V","V","AVX","","","","","Return the bitwise logical OR of packed single precision floating-point values in ymm2 and ymm3/mem."
"VORPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VORPS zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vorps zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 56 /r","V","V","AVX512DQ","","","","","Return the bitwise logical OR of packed single precision floating-point values in zmm2 and zmm3/m512/m32bcst subject to writemask k1."
"VPABSB xmm1 {k1}{z}, xmm2/m128","VPABSB xmm2/m128, xmm1 {k1}{z}","vpabsb xmm2/m128, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 1C /r","V","V","AVX512VL AVX512BW","","","","","Compute the absolute value of bytes in xmm2/m128 and store UNSIGNED result in xmm1 using writemask k1."
"VPABSB xmm1, xmm2/m128","VPABSB xmm2/m128, xmm1","vpabsb xmm2/m128, xmm1","VEX.128.66.0F38.WIG 1C /r","V","V","AVX","","","","","Compute the absolute value of bytes in xmm2/m128 and store UNSIGNED result in xmm1."
"VPABSB ymm1 {k1}{z}, ymm2/m256","VPABSB ymm2/m256, ymm1 {k1}{z}","vpabsb ymm2/m256, ymm1 {k1}{z}","EVEX.256.66.0F38.WIG 1C /r","V","V","AVX512VL AVX512BW","","","","","Compute the absolute value of bytes in ymm2/m256 and store UNSIGNED result in ymm1 using writemask k1."
"VPABSB ymm1, ymm2/m256","VPABSB ymm2/m256, ymm1","vpabsb ymm2/m256, ymm1","VEX.256.66.0F38.WIG 1C /r","V","V","AVX2","","","","","Compute the absolute value of bytes in ymm2/m256 and store UNSIGNED result in ymm1."
"VPABSB zmm1 {k1}{z}, zmm2/m512","VPABSB zmm2/m512, zmm1 {k1}{z}","vpabsb zmm2/m512, zmm1 {k1}{z}","EVEX.512.66.0F38.WIG 1C /r","V","V","AVX512BW","","","","","Compute the absolute value of bytes in zmm2/m512 and store UNSIGNED result in zmm1 using writemask k1."
"VPABSD xmm1, xmm2/m128","VPABSD xmm2/m128, xmm1","vpabsd xmm2/m128, xmm1","VEX.128.66.0F38.WIG 1E /r","V","V","AVX","","","","","Compute the absolute value of 32- bit integers in xmm2/m128 and store UNSIGNED result in xmm1."
"VPABSD ymm1, ymm2/m256","VPABSD ymm2/m256, ymm1","vpabsd ymm2/m256, ymm1","VEX.256.66.0F38.WIG 1E /r","V","V","AVX2","","","","","Compute the absolute value of 32-bit integers in ymm2/m256 and store UNSIGNED result in ymm1."
"VPABSW xmm1 {k1}{z}, xmm2/m128","VPABSW xmm2/m128, xmm1 {k1}{z}","vpabsw xmm2/m128, xmm1 {k1}{z}","EVEX.128.66.0F38.WIG 1D /r","V","V","AVX512VL AVX512BW","","","","","Compute the absolute value of 16-bit integers in xmm2/m128 and store UNSIGNED result in xmm1 using writemask k1."
"VPABSW xmm1, xmm2/m128","VPABSW xmm2/m128, xmm1","vpabsw xmm2/m128, xmm1","VEX.128.66.0F38.WIG 1D /r","V","V","AVX","","","","","Compute the absolute value of 16- bit integers in xmm2/m128 and store UNSIGNED result in xmm1."
"VPABSW ymm1, ymm2/m256","VPABSW ymm2/m256, ymm1","vpabsw ymm2/m256, ymm1","VEX.256.66.0F38.WIG 1D /r","V","V","AVX2","","","","","Compute the absolute value of 16-bit integers in ymm2/m256 and store UNSIGNED result in ymm1."
"VPACKSSDW xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPACKSSDW xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpackssdw xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 6B /r","V","V","AVX512VL AVX512BW","","","","","Converts packed signed doubleword integers from xmm2 and from xmm3/m128/m32bcst into packed signed word integers in xmm1 using signed saturation under writemask k1."
"VPACKSSDW xmm1, xmm2, xmm3/m128","VPACKSSDW xmm3/m128, xmm2, xmm1","vpackssdw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 6B /r","V","V","AVX","","","","","Converts 4 packed signed doubleword integers from xmm2 and from xmm3/m128 into 8 packed signed word integers in xmm1 using signed saturation."
"VPACKSSDW ymm1, ymm2, ymm3/m256","VPACKSSDW ymm3/m256, ymm2, ymm1","vpackssdw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 6B /r","V","V","AVX2","","","","","Converts 8 packed signed doubleword integers from ymm2 and from ymm3/m256 into 16 packed signed word integers in ymm1using signed saturation."
"VPACKSSWB xmm1 {k1}{z}, xmm2, xmm3/m128","VPACKSSWB xmm3/m128, xmm2, xmm1 {k1}{z}","vpacksswb xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG 63 /r","V","V","AVX512VL AVX512BW","","","","","Converts packed signed word integers from xmm2 and from xmm3/m128 into packed signed byte integers in xmm1 using signed saturation under writemask k1."
"VPACKSSWB xmm1, xmm2, xmm3/m128","VPACKSSWB xmm3/m128, xmm2, xmm1","vpacksswb xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 63 /r","V","V","AVX","","","","","Converts 8 packed signed word integers from xmm2 and from xmm3/m128 into 16 packed signed byte integers in xmm1 using signed saturation."
"VPACKSSWB ymm1 {k1}{z}, ymm2, ymm3/m256","VPACKSSWB ymm3/m256, ymm2, ymm1 {k1}{z}","vpacksswb ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG 63 /r","V","V","AVX512VL AVX512BW","","","","","Converts packed signed word integers from ymm2 and from ymm3/m256 into packed signed byte integers in ymm1 using signed saturation under writemask k1."
"VPACKSSWB ymm1, ymm2, ymm3/m256","VPACKSSWB ymm3/m256, ymm2, ymm1","vpacksswb ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 63 /r","V","V","AVX2","","","","","Converts 16 packed signed word integers from ymm2 and from ymm3/m256 into 32 packed signed byte integers in ymm1 using signed saturation."
"VPACKSSWB zmm1 {k1}{z}, zmm2, zmm3/m512","VPACKSSWB zmm3/m512, zmm2, zmm1 {k1}{z}","vpacksswb zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG 63 /r","V","V","AVX512BW","","","","","Converts packed signed word integers from zmm2 and from zmm3/m512 into packed signed byte integers in zmm1 using signed saturation under writemask k1."
"VPACKUSDW xmm1, xmm2, xmm3/m128","VPACKUSDW xmm3/m128, xmm2, xmm1","vpackusdw xmm3/m128, xmm2, xmm1","VEX.128.66.0F38 2B /r","V","V","AVX","","","","","Convert 4 packed signed doubleword integers from xmm2 and 4 packed signed doubleword integers from xmm3/m128 into 8 packed unsigned word integers in xmm1 using unsigned saturation."
"VPACKUSDW xmm1{k1}{z}, xmm2, xmm3/m128/m32bcst","VPACKUSDW xmm3/m128/m32bcst, xmm2, xmm1{k1}{z}","vpackusdw xmm3/m128/m32bcst, xmm2, xmm1{k1}{z}","EVEX.128.66.0F38.W0 2B /r","V","V","AVX512VL AVX512BW","","","","","Convert packed signed doubleword integers from xmm2 and packed signed doubleword integers from xmm3/m128/m32bcst into packed unsigned word integers in xmm1 using unsigned saturation under writemask k1."
"VPACKUSDW ymm1, ymm2, ymm3/m256","VPACKUSDW ymm3/m256, ymm2, ymm1","vpackusdw ymm3/m256, ymm2, ymm1","VEX.256.66.0F38 2B /r","V","V","AVX2","","","","","Convert 8 packed signed doubleword integers from ymm2 and 8 packed signed doubleword integers from ymm3/m256 into 16 packed unsigned word integers in ymm1 using unsigned saturation."
"VPACKUSDW ymm1{k1}{z}, ymm2, ymm3/m256/m32bcst","VPACKUSDW ymm3/m256/m32bcst, ymm2, ymm1{k1}{z}","vpackusdw ymm3/m256/m32bcst, ymm2, ymm1{k1}{z}","EVEX.256.66.0F38.W0 2B /r","V","V","AVX512VL AVX512BW","","","","","Convert packed signed doubleword integers from ymm2 and packed signed doubleword integers from ymm3/m256/m32bcst into packed unsigned word integers in ymm1 using unsigned saturation under writemask k1."
"VPACKUSDW zmm1{k1}{z}, zmm2, zmm3/m512/m32bcst","VPACKUSDW zmm3/m512/m32bcst, zmm2, zmm1{k1}{z}","vpackusdw zmm3/m512/m32bcst, zmm2, zmm1{k1}{z}","EVEX.512.66.0F38.W0 2B /r","V","V","AVX512BW","","","","","Convert packed signed doubleword integers from zmm2 and packed signed doubleword integers from zmm3/m512/m32bcst into packed unsigned word integers in zmm1 using unsigned saturation under writemask k1."
"VPACKUSWB xmm1, xmm2, xmm3/m128","VPACKUSWB xmm3/m128, xmm2, xmm1","vpackuswb xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 67 /r","V","V","AVX","","","","","Converts 8 signed word integers from xmm2 and 8 signed word integers from xmm3/m128 into 16 unsigned byte integers in xmm1 using unsigned saturation."
"VPACKUSWB xmm1{k1}{z}, xmm2, xmm3/m128","VPACKUSWB xmm3/m128, xmm2, xmm1{k1}{z}","vpackuswb xmm3/m128, xmm2, xmm1{k1}{z}","EVEX.128.66.0F.WIG 67 /r","V","V","AVX512VL AVX512BW","","","","","Converts signed word integers from xmm2 and signed word integers from xmm3/m128 into unsigned byte integers in xmm1 using unsigned saturation under writemask k1."
"VPACKUSWB ymm1, ymm2, ymm3/m256","VPACKUSWB ymm3/m256, ymm2, ymm1","vpackuswb ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 67 /r","V","V","AVX2","","","","","Converts 16 signed word integers from ymm2 and 16signed word integers from ymm3/m256 into 32 unsigned byte integers in ymm1 using unsigned saturation."
"VPACKUSWB ymm1{k1}{z}, ymm2, ymm3/m256","VPACKUSWB ymm3/m256, ymm2, ymm1{k1}{z}","vpackuswb ymm3/m256, ymm2, ymm1{k1}{z}","EVEX.256.66.0F.WIG 67 /r","V","V","AVX512VL AVX512BW","","","","","Converts signed word integers from ymm2 and signed word integers from ymm3/m256 into unsigned byte integers in ymm1 using unsigned saturation under writemask k1."
"VPACKUSWB zmm1{k1}{z}, zmm2, zmm3/m512","VPACKUSWB zmm3/m512, zmm2, zmm1{k1}{z}","vpackuswb zmm3/m512, zmm2, zmm1{k1}{z}","EVEX.512.66.0F.WIG 67 /r","V","V","AVX512BW","","","","","Converts signed word integers from zmm2 and signed word integers from zmm3/m512 into unsigned byte integers in zmm1 using unsigned saturation under writemask k1."
"VPADDSB xmm1 {k1}{z}, xmm2, xmm3/m128","VPADDSB xmm3/m128, xmm2, xmm1 {k1}{z}","vpaddsb xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG EC /r","V","V","AVX512VL AVX512BW","","","","","Add packed signed byte integers from xmm2, and xmm3/m128 and store the saturated results in xmm1 under writemask k1."
"VPADDSB xmm1, xmm2, xmm3/m128","VPADDSB xmm3/m128, xmm2, xmm1","vpaddsb xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG EC /r","V","V","AVX","","","","","Add packed signed byte integers from xmm3/m128 and xmm2 saturate the results."
"VPADDSB ymm1 {k1}{z}, ymm2, ymm3/m256","VPADDSB ymm3/m256, ymm2, ymm1 {k1}{z}","vpaddsb ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG EC /r","V","V","AVX512VL AVX512BW","","","","","Add packed signed byte integers from ymm2, and ymm3/m256 and store the saturated results in ymm1 under writemask k1."
"VPADDSB ymm1, ymm2, ymm3/m256","VPADDSB ymm3/m256, ymm2, ymm1","vpaddsb ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG EC /r","V","V","AVX2","","","","","Add packed signed byte integers from ymm2, and ymm3/m256 and store the saturated results in ymm1."
"VPADDSB zmm1 {k1}{z}, zmm2, zmm3/m512","VPADDSB zmm3/m512, zmm2, zmm1 {k1}{z}","vpaddsb zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG EC /r","V","V","AVX512BW","","","","","Add packed signed byte integers from zmm2, and zmm3/m512 and store the saturated results in zmm1 under writemask k1."
"VPADDSW xmm1 {k1}{z}, xmm2, xmm3/m128","VPADDSW xmm3/m128, xmm2, xmm1 {k1}{z}","vpaddsw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG ED /r","V","V","AVX512VL AVX512BW","","","","","Add packed signed word integers from xmm2, and xmm3/m128 and store the saturated results in xmm1 under writemask k1."
"VPADDSW xmm1, xmm2, xmm3/m128","VPADDSW xmm3/m128, xmm2, xmm1","vpaddsw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG ED /r","V","V","AVX","","","","","Add packed signed word integers from xmm3/m128 and xmm2 and saturate the results."
"VPADDSW ymm1 {k1}{z}, ymm2, ymm3/m256","VPADDSW ymm3/m256, ymm2, ymm1 {k1}{z}","vpaddsw ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG ED /r","V","V","AVX512VL AVX512BW","","","","","Add packed signed word integers from ymm2, and ymm3/m256 and store the saturated results in ymm1 under writemask k1."
"VPADDSW ymm1, ymm2, ymm3/m256","VPADDSW ymm3/m256, ymm2, ymm1","vpaddsw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG ED /r","V","V","AVX2","","","","","Add packed signed word integers from ymm2, and ymm3/m256 and store the saturated results in ymm1."
"VPADDSW zmm1 {k1}{z}, zmm2, zmm3/m512","VPADDSW zmm3/m512, zmm2, zmm1 {k1}{z}","vpaddsw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG ED /r","V","V","AVX512BW","","","","","Add packed signed word integers from zmm2, and zmm3/m512 and store the saturated results in zmm1 under writemask k1."
"VPADDUSB xmm1 {k1}{z}, xmm2, xmm3/m128","VPADDUSB xmm3/m128, xmm2, xmm1 {k1}{z}","vpaddusb xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG DC /r","V","V","AVX512VL AVX512BW","","","","","Add packed unsigned byte integers from xmm2, and xmm3/m128 and store the saturated results in xmm1 under writemask k1."
"VPADDUSB xmm1, xmm2, xmm3/m128","VPADDUSB xmm3/m128, xmm2, xmm1","vpaddusb xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG DC /r","V","V","AVX","","","","","Add packed unsigned byte integers from xmm3/m128 to xmm2 and saturate the results."
"VPADDUSB ymm1 {k1}{z}, ymm2, ymm3/m256","VPADDUSB ymm3/m256, ymm2, ymm1 {k1}{z}","vpaddusb ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG DC /r","V","V","AVX512VL AVX512BW","","","","","Add packed unsigned byte integers from ymm2, and ymm3/m256 and store the saturated results in ymm1 under writemask k1."
"VPADDUSB ymm1, ymm2, ymm3/m256","VPADDUSB ymm3/m256, ymm2, ymm1","vpaddusb ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG DC /r","V","V","AVX2","","","","","Add packed unsigned byte integers from ymm2, and ymm3/m256 and store the saturated results in ymm1."
"VPADDUSB zmm1 {k1}{z}, zmm2, zmm3/m512","VPADDUSB zmm3/m512, zmm2, zmm1 {k1}{z}","vpaddusb zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG DC /r","V","V","AVX512BW","","","","","Add packed unsigned byte integers from zmm2, and zmm3/m512 and store the saturated results in zmm1 under writemask k1."
"VPADDUSW xmm1 {k1}{z}, xmm2, xmm3/m128","VPADDUSW xmm3/m128, xmm2, xmm1 {k1}{z}","vpaddusw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG DD /r","V","V","AVX512VL AVX512BW","","","","","Add packed unsigned word integers from xmm2, and xmm3/m128 and store the saturated results in xmm1 under writemask k1."
"VPADDUSW xmm1, xmm2, xmm3/m128","VPADDUSW xmm3/m128, xmm2, xmm1","vpaddusw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG DD /r","V","V","AVX","","","","","Add packed unsigned word integers from xmm3/m128 to xmm2 and saturate the results."
"VPADDUSW ymm1 {k1}{z}, ymm2, ymm3/m256","VPADDUSW ymm3/m256, ymm2, ymm1 {k1}{z}","vpaddusw ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.WIG DD /r","V","V","AVX512VL AVX512BW","","","","","Add packed unsigned word integers from ymm2, and ymm3/m256 and store the saturated results in ymm1 under writemask k1."
"VPADDUSW ymm1, ymm2, ymm3/m256","VPADDUSW ymm3/m256, ymm2, ymm1","vpaddusw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG DD /r","V","V","AVX2","","","","","Add packed unsigned word integers from ymm2, and ymm3/m256 and store the saturated results in ymm1."
"VPADDUSW zmm1 {k1}{z}, zmm2, zmm3/m512","VPADDUSW zmm3/m512, zmm2, zmm1 {k1}{z}","vpaddusw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG DD /r","V","V","AVX512BW","","","","","Add packed unsigned word integers from zmm2, and zmm3/m512 and store the saturated results in zmm1 under writemask k1."
"VPALIGNR xmm1 {k1}{z}, xmm2, xmm3/m128, imm8","VPALIGNR imm8, xmm3/m128, xmm2, xmm1 {k1}{z}","vpalignr imm8, xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F3A.WIG 0F /r ib","V","V","AVX512VL AVX512BW","","","","","Concatenate xmm2 and xmm3/m128 into a 32- byte intermediate result, extract byte aligned result shifted to the right by constant value in imm8 and result is stored in xmm1."
"VPALIGNR xmm1, xmm2, xmm3/m128, imm8","VPALIGNR imm8, xmm3/m128, xmm2, xmm1","vpalignr imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F3A.WIG 0F /r ib","V","V","AVX","","","","","Concatenate xmm2 and xmm3/m128, extract byte aligned result shifted to the right by constant value in imm8 and result is stored in xmm1."
"VPALIGNR ymm1 {k1}{z}, ymm2, ymm3/m256, imm8","VPALIGNR imm8, ymm3/m256, ymm2, ymm1 {k1}{z}","vpalignr imm8, ymm3/m256, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F3A.WIG 0F /r ib","V","V","AVX512VL AVX512BW","","","","","Concatenate pairs of 16 bytes in ymm2 and ymm3/m256 into 32-byte intermediate result, extract byte-aligned, 16-byte result shifted to the right by constant values in imm8 from each intermediate result, and two 16-byte results are stored in ymm1."
"VPALIGNR ymm1, ymm2, ymm3/m256, imm8","VPALIGNR imm8, ymm3/m256, ymm2, ymm1","vpalignr imm8, ymm3/m256, ymm2, ymm1","VEX.256.66.0F3A.WIG 0F /r ib","V","V","AVX2","","","","","Concatenate pairs of 16 bytes in ymm2 and ymm3/m256 into 32-byte intermediate result, extract byte-aligned, 16-byte result shifted to the right by constant values in imm8 from each intermediate result, and two 16-byte results are stored in ymm1."
"VPALIGNR zmm1 {k1}{z}, zmm2, zmm3/m512, imm8","VPALIGNR imm8, zmm3/m512, zmm2, zmm1 {k1}{z}","vpalignr imm8, zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F3A.WIG 0F /r ib","V","V","AVX512BW","","","","","Concatenate pairs of 16 bytes in zmm2 and zmm3/m512 into 32-byte intermediate result, extract byte-aligned, 16-byte result shifted to the right by constant values in imm8 from each intermediate result, and four 16-byte results are stored in zmm1."
"VPAND xmm1, xmm2, xmm3/m128","VPAND xmm3/m128, xmm2, xmm1","vpand xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG DB /r","V","V","AVX","","","","","Bitwise AND of xmm3/m128 and xmm."
"VPAND ymm1, ymm2, ymm3/m256","VPAND ymm3/m256, ymm2, ymm1","vpand ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG DB /r","V","V","AVX2","","","","","Bitwise AND of ymm2, and ymm3/m256 and store result in ymm1."
"VPANDD xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPANDD xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpandd xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 DB /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND of packed doubleword integers in xmm2 and xmm3/m128/m32bcst and store result in xmm1 using writemask k1."
"VPANDD ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VPANDD ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vpandd ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W0 DB /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND of packed doubleword integers in ymm2 and ymm3/m256/m32bcst and store result in ymm1 using writemask k1."
"VPANDD zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VPANDD zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vpandd zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W0 DB /r","V","V","AVX512F","","","","","Bitwise AND of packed doubleword integers in zmm2 and zmm3/m512/m32bcst and store result in zmm1 using writemask k1."
"VPANDN xmm1, xmm2, xmm3/m128","VPANDN xmm3/m128, xmm2, xmm1","vpandn xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG DF /r","V","V","AVX","","","","","Bitwise AND NOT of xmm3/m128 and xmm2."
"VPANDN ymm1, ymm2, ymm3/m256","VPANDN ymm3/m256, ymm2, ymm1","vpandn ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG DF /r","V","V","AVX2","","","","","Bitwise AND NOT of ymm2, and ymm3/m256 and store result in ymm1."
"VPANDND xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPANDND xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpandnd xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 DF /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND NOT of packed doubleword integers in xmm2 and xmm3/m128/m32bcst and store result in xmm1 using writemask k1."
"VPANDND ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VPANDND ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vpandnd ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W0 DF /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND NOT of packed doubleword integers in ymm2 and ymm3/m256/m32bcst and store result in ymm1 using writemask k1."
"VPANDND zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VPANDND zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vpandnd zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W0 DF /r","V","V","AVX512F","","","","","Bitwise AND NOT of packed doubleword integers in zmm2 and zmm3/m512/m32bcst and store result in zmm1 using writemask k1."
"VPANDNQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPANDNQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpandnq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 DF /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND NOT of packed quadword integers in xmm2 and xmm3/m128/m64bcst and store result in xmm1 using writemask k1."
"VPANDNQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VPANDNQ ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vpandnq ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 DF /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND NOT of packed quadword integers in ymm2 and ymm3/m256/m64bcst and store result in ymm1 using writemask k1."
"VPANDNQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VPANDNQ zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vpandnq zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 DF /r","V","V","AVX512F","","","","","Bitwise AND NOT of packed quadword integers in zmm2 and zmm3/m512/m64bcst and store result in zmm1 using writemask k1."
"VPANDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPANDQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpandq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 DB /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND of packed quadword integers in xmm2 and xmm3/m128/m64bcst and store result in xmm1 using writemask k1."
"VPANDQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VPANDQ ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vpandq ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 DB /r","V","V","AVX512VL AVX512F","","","","","Bitwise AND of packed quadword integers in ymm2 and ymm3/m256/m64bcst and store result in ymm1 using writemask k1."
"VPANDQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VPANDQ zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vpandq zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 DB /r","V","V","AVX512F","","","","","Bitwise AND of packed quadword integers in zmm2 and zmm3/m512/m64bcst and store result in zmm1 using writemask k1."
